Date;Y;mon;usrec;5 YR
1983-9-01;1983;9;0.2431;11.0648
1983-10-01;1983;10;0.2431;11.2315
1983-11-01;1983;11;0.2431;11.1795
1983-12-01;1983;12;0.2431;11.3501
1984-1-01;1984;1;0.2431;11.1634
1984-2-01;1984;2;0.2431;11.5295
1984-3-01;1984;3;0.2431;12.0109
1984-4-01;1984;4;0.2431;12.2847
1984-5-01;1984;5;0.2431;13.282
1984-6-01;1984;6;0.2431;13.2869
1984-7-01;1984;7;0.2431;12.4557
1984-8-01;1984;8;0.2431;12.4244
1984-9-01;1984;9;0.2431;12.1331
1984-10-01;1984;10;0.2431;11.3666
1984-11-01;1984;11;0.2431;11.1739
1984-12-01;1984;12;0.2431;11.056
1985-1-01;1985;1;0.2431;10.7394
1985-2-01;1985;2;0.2431;11.4322
1985-3-01;1985;3;0.2431;11.2107
1985-4-01;1985;4;0.2431;10.9157
1985-5-01;1985;5;0.2431;9.8531
1985-6-01;1985;6;0.2431;9.8435
1985-7-01;1985;7;0.2431;10.1326
1985-8-01;1985;8;0.2431;9.881
1985-9-01;1985;9;0.2431;9.8463
1985-10-01;1985;10;0.2431;9.5649
1985-11-01;1985;11;0.2431;9.2024
1985-12-01;1985;12;0.2431;8.5788
1986-1-01;1986;1;0.2431;8.6486
1986-2-01;1986;2;0.2431;7.9608
1986-3-01;1986;3;0.2431;7.3023
1986-4-01;1986;4;0.2431;7.3405
1986-5-01;1986;5;0.2431;8.0462
1986-6-01;1986;6;0.2431;7.4658
1986-7-01;1986;7;0.2431;7.3081
1986-8-01;1986;8;0.2431;6.7316
1986-9-01;1986;9;0.2431;7.2692
1986-10-01;1986;10;0.2431;7.0046
1986-11-01;1986;11;0.2431;6.8278
1986-12-01;1986;12;0.2431;6.9088
1987-1-01;1987;1;0.2431;6.8092
1987-2-01;1987;2;0.2431;6.7981
1987-3-01;1987;3;0.2431;7.0702
1987-4-01;1987;4;0.2431;7.862
1987-5-01;1987;5;0.2431;8.1184
1987-6-01;1987;6;0.2431;8.0186
1987-7-01;1987;7;0.2431;8.2006
1987-8-01;1987;8;0.2431;8.5122
1987-9-01;1987;9;0.2431;9.162
1987-10-01;1987;10;0.2431;8.4963
1987-11-01;1987;11;0.2431;8.5138
1987-12-01;1987;12;0.2431;8.368
1988-1-01;1988;1;0.2431;7.746
1988-2-01;1988;2;0.2431;7.6181
1988-3-01;1988;3;0.2431;8.0204
1988-4-01;1988;4;0.2431;8.279
1988-5-01;1988;5;0.2431;8.6557
1988-6-01;1988;6;0.2431;8.3368
1988-7-01;1988;7;0.2431;8.6179
1988-8-01;1988;8;0.2431;8.8238
1988-9-01;1988;9;0.2431;8.5027
1988-10-01;1988;10;0.2431;8.2532
1988-11-01;1988;11;0.2431;8.7723
1988-12-01;1988;12;0.2431;9.0037
1989-1-01;1989;1;0.2431;8.8862
1989-2-01;1989;2;0.2431;9.2516
1989-3-01;1989;3;0.2431;9.3174
1989-4-01;1989;4;0.2431;8.919
1989-5-01;1989;5;0.2431;8.5565
1989-6-01;1989;6;0.2431;7.9783
1989-7-01;1989;7;0.2431;7.5167
1989-8-01;1989;8;0.2431;8.1794
1989-9-01;1989;9;0.2431;8.2656
1989-10-01;1989;10;0.2431;7.8168
1989-11-01;1989;11;0.2431;7.7277
1989-12-01;1989;12;0.2431;7.8299
1990-1-01;1990;1;0.2431;8.2924
1990-2-01;1990;2;0.2431;8.4082
1990-3-01;1990;3;0.2431;8.5698
1990-4-01;1990;4;0.2431;8.9093
1990-5-01;1990;5;0.2431;8.4881
1990-6-01;1990;6;0.2431;8.2917
1990-7-01;1990;7;0.2431;8.0672
1990-8-01;1990;8;15.1776;8.463
1990-9-01;1990;9;15.1776;8.4012
1990-10-01;1990;10;15.1776;8.1744
1990-11-01;1990;11;15.1776;7.8762
1990-12-01;1990;12;15.1776;7.6923
1991-1-01;1991;1;15.1776;7.6021
1991-2-01;1991;2;15.1776;7.6257
1991-3-01;1991;3;15.1776;7.7317
1991-4-01;1991;4;0.2431;7.6224
1991-5-01;1991;5;0.2431;7.6375
1991-6-01;1991;6;0.2431;7.8631
1991-7-01;1991;7;0.2431;7.7257
1991-8-01;1991;8;0.2431;7.3192
1991-9-01;1991;9;0.2431;6.9627
1991-10-01;1991;10;0.2431;6.7951
1991-11-01;1991;11;0.2431;6.6443
1991-12-01;1991;12;0.2431;6.0788
1992-1-01;1992;1;0.2431;6.6311
1992-2-01;1992;2;0.2431;6.7196
1992-3-01;1992;3;0.2431;7.0651
1992-4-01;1992;4;0.2431;6.9874
1992-5-01;1992;5;0.2431;6.6647
1992-6-01;1992;6;0.2431;6.3553
1992-7-01;1992;7;0.2431;5.919
1992-8-01;1992;8;0.2431;5.7263
1992-9-01;1992;9;0.2431;5.4243
1992-10-01;1992;10;0.2431;6.0448
1992-11-01;1992;11;0.2431;6.3612
1992-12-01;1992;12;0.2431;6.1137
1993-1-01;1993;1;0.2431;5.6649
1993-2-01;1993;2;0.2431;5.3046
1993-3-01;1993;3;0.2431;5.3328
1993-4-01;1993;4;0.2431;5.1932
1993-5-01;1993;5;0.2431;5.3994
1993-6-01;1993;6;0.2431;5.0776
1993-7-01;1993;7;0.2431;5.172
1993-8-01;1993;8;0.2431;4.802
1993-9-01;1993;9;0.2431;4.8108
1993-10-01;1993;10;0.2431;4.863
1993-11-01;1993;11;0.2431;5.1894
1993-12-01;1993;12;0.2431;5.2084
1994-1-01;1994;1;0.2431;5.0243
1994-2-01;1994;2;0.2431;5.6122
1994-3-01;1994;3;0.2431;6.2655
1994-4-01;1994;4;0.2431;6.6093
1994-5-01;1994;5;0.2431;6.7214
1994-6-01;1994;6;0.2431;6.9153
1994-7-01;1994;7;0.2431;6.6669
1994-8-01;1994;8;0.2431;6.7492
1994-9-01;1994;9;0.2431;7.2124
1994-10-01;1994;10;0.2431;7.4065
1994-11-01;1994;11;0.2431;7.6791
1994-12-01;1994;12;0.2431;7.7418
1995-1-01;1995;1;0.2431;7.4404
1995-2-01;1995;2;0.2431;6.9888
1995-3-01;1995;3;0.2431;6.9906
1995-4-01;1995;4;0.2431;6.7925
1995-5-01;1995;5;0.2431;6.0098
1995-6-01;1995;6;0.2431;5.9423
1995-7-01;1995;7;0.2431;6.1544
1995-8-01;1995;8;0.2431;6.0325
1995-9-01;1995;9;0.2431;5.96
1995-10-01;1995;10;0.2431;5.7728
1995-11-01;1995;11;0.2431;5.5102
1995-12-01;1995;12;0.2431;5.3523
1996-1-01;1996;1;0.2431;5.2515
1996-2-01;1996;2;0.2431;5.7471
1996-3-01;1996;3;0.2431;6.0785
1996-4-01;1996;4;0.2431;6.3654
1996-5-01;1996;5;0.2431;6.5812
1996-6-01;1996;6;0.2431;6.4135
1996-7-01;1996;7;0.2431;6.4978
1996-8-01;1996;8;0.2431;6.6542
1996-9-01;1996;9;0.2431;6.4228
1996-10-01;1996;10;0.2431;6.0565
1996-11-01;1996;11;0.2431;5.7776
1996-12-01;1996;12;0.2431;6.1599
1997-1-01;1997;1;0.2431;6.2173
1997-2-01;1997;2;0.2431;6.3327
1997-3-01;1997;3;0.2431;6.7061
1997-4-01;1997;4;0.2431;6.5045
1997-5-01;1997;5;0.2431;6.4357
1997-6-01;1997;6;0.2431;6.3243
1997-7-01;1997;7;0.2431;5.8374
1997-8-01;1997;8;0.2431;6.1634
1997-9-01;1997;9;0.2431;5.9714
1997-10-01;1997;10;0.2431;5.7221
1997-11-01;1997;11;0.2431;5.7809
1997-12-01;1997;12;0.2431;5.6634
1998-1-01;1998;1;0.2431;5.3631
1998-2-01;1998;2;0.2431;5.5567
1998-3-01;1998;3;0.2431;5.6155
1998-4-01;1998;4;0.2431;5.6071
1998-5-01;1998;5;0.2431;5.543
1998-6-01;1998;6;0.2431;5.4514
1998-7-01;1998;7;0.2431;5.4794
1998-8-01;1998;8;0.2431;4.9683
1998-9-01;1998;9;0.2431;4.3092
1998-10-01;1998;10;0.2431;4.3734
1998-11-01;1998;11;0.2431;4.6328
1998-12-01;1998;12;0.2431;4.6643
1999-1-01;1999;1;0.2431;4.6013
1999-2-01;1999;2;0.2431;5.2616
1999-3-01;1999;3;0.2431;5.203
1999-4-01;1999;4;0.2431;5.2444
1999-5-01;1999;5;0.2431;5.6551
1999-6-01;1999;6;0.2431;5.7133
1999-7-01;1999;7;0.2431;5.8824
1999-8-01;1999;8;0.2431;5.9455
1999-9-01;1999;9;0.2431;5.8407
1999-10-01;1999;10;0.2431;5.9579
1999-11-01;1999;11;0.2431;6.0796
1999-12-01;1999;12;0.2431;6.3535
2000-1-01;2000;1;0.2431;6.6264
2000-2-01;2000;2;0.2431;6.5507
2000-3-01;2000;3;0.2431;6.235
2000-4-01;2000;4;0.2431;6.4363
2000-5-01;2000;5;0.2431;6.4675
2000-6-01;2000;6;0.2431;6.1511
2000-7-01;2000;7;0.2431;6.113
2000-8-01;2000;8;0.2431;5.9017
2000-9-01;2000;9;0.2431;5.7895
2000-10-01;2000;10;0.2431;5.7465
2000-11-01;2000;11;0.2431;5.4064
2000-12-01;2000;12;0.2431;5.0442
2001-1-01;2001;1;0.2431;4.9338
2001-2-01;2001;2;0.2431;4.7398
2001-3-01;2001;3;0.2431;4.665
2001-4-01;2001;4;15.1776;4.9783
2001-5-01;2001;5;15.1776;5.033
2001-6-01;2001;6;15.1776;5.0478
2001-7-01;2001;7;15.1776;4.621
2001-8-01;2001;8;15.1776;4.4777
2001-9-01;2001;9;15.1776;4.0155
2001-10-01;2001;10;15.1776;3.6829
2001-11-01;2001;11;15.1776;4.2231
2001-12-01;2001;12;0.2431;4.5575
2002-1-01;2002;1;0.2431;4.5244
2002-2-01;2002;2;0.2431;4.3668
2002-3-01;2002;3;0.2431;4.9986
2002-4-01;2002;4;0.2431;4.5956
2002-5-01;2002;5;0.2431;4.4334
2002-6-01;2002;6;0.2431;4.1888
2002-7-01;2002;7;0.2431;3.63
2002-8-01;2002;8;0.2431;3.2983
2002-9-01;2002;9;0.2431;2.7597
2002-10-01;2002;10;0.2431;2.9252
2002-11-01;2002;11;0.2431;3.3777
2002-12-01;2002;12;0.2431;2.8458
2003-1-01;2003;1;0.2431;3.0605
2003-2-01;2003;2;0.2431;2.7337
2003-3-01;2003;3;0.2431;2.8389
2003-4-01;2003;4;0.2431;2.8853
2003-5-01;2003;5;0.2431;2.3267
2003-6-01;2003;6;0.2431;2.4851
2003-7-01;2003;7;0.2431;3.3703
2003-8-01;2003;8;0.2431;3.479
2003-9-01;2003;9;0.2431;2.859
2003-10-01;2003;10;0.2431;3.2854
2003-11-01;2003;11;0.2431;3.3866
2003-12-01;2003;12;0.2431;3.2465
2004-1-01;2004;1;0.2431;3.186
2004-2-01;2004;2;0.2431;3.0125
2004-3-01;2004;3;0.2431;2.8163
2004-4-01;2004;4;0.2431;3.6658
2004-5-01;2004;5;0.2431;3.8433
2004-6-01;2004;6;0.2431;3.8393
2004-7-01;2004;7;0.2431;3.7418
2004-8-01;2004;8;0.2431;3.3444
2004-9-01;2004;9;0.2431;3.4031
2004-10-01;2004;10;0.2431;3.3138
2004-11-01;2004;11;0.2431;3.7119
2004-12-01;2004;12;0.2431;3.6247
2005-1-01;2005;1;0.2431;3.6788
2005-2-01;2005;2;0.2431;3.9757
2005-3-01;2005;3;0.2431;4.1429
2005-4-01;2005;4;0.2431;3.8608
2005-5-01;2005;5;0.2431;3.7129
2005-6-01;2005;6;0.2431;3.6879
2005-7-01;2005;7;0.2431;4.0842
2005-8-01;2005;8;0.2431;3.8261
2005-9-01;2005;9;0.2431;4.1823
2005-10-01;2005;10;0.2431;4.4083
2005-11-01;2005;11;0.2431;4.359
2005-12-01;2005;12;0.2431;4.2946
2006-1-01;2006;1;0.2431;4.4372
2006-2-01;2006;2;0.2431;4.5577
2006-3-01;2006;3;0.2431;4.7603
2006-4-01;2006;4;0.2431;4.8554
2006-5-01;2006;5;0.2431;4.9563
2006-6-01;2006;6;0.2431;5.0076
2006-7-01;2006;7;0.2431;4.8258
2006-8-01;2006;8;0.2431;4.6118
2006-9-01;2006;9;0.2431;4.5077
2006-10-01;2006;10;0.2431;4.4872
2006-11-01;2006;11;0.2431;4.3532
2006-12-01;2006;12;0.2431;4.6006
2007-1-01;2007;1;0.2431;4.7307
2007-2-01;2007;2;0.2431;4.4281
2007-3-01;2007;3;0.2431;4.4619
2007-4-01;2007;4;0.2431;4.4333
2007-5-01;2007;5;0.2431;4.768
2007-6-01;2007;6;0.2431;4.8474
2007-7-01;2007;7;0.2431;4.5452
2007-8-01;2007;8;0.2431;4.2101
2007-9-01;2007;9;0.2431;4.1752
2007-10-01;2007;10;0.2431;4.0846
2007-11-01;2007;11;0.2431;3.4252
2007-12-01;2007;12;0.2431;3.4322
2008-1-01;2008;1;15.1776;2.8393
2008-2-01;2008;2;15.1776;2.5738
2008-3-01;2008;3;15.1776;2.4402
2008-4-01;2008;4;15.1776;3.0541
2008-5-01;2008;5;15.1776;3.461
2008-6-01;2008;6;15.1776;3.3763
2008-7-01;2008;7;15.1776;3.2694
2008-8-01;2008;8;15.1776;3.0806
2008-9-01;2008;9;15.1776;2.9759
2008-10-01;2008;10;15.1776;2.8675
2008-11-01;2008;11;15.1776;1.9281
2008-12-01;2008;12;15.1776;1.5568
2009-1-01;2009;1;15.1776;1.9961
2009-2-01;2009;2;15.1776;2.1273
2009-3-01;2009;3;15.1776;1.7454
2009-4-01;2009;4;15.1776;2.1247
2009-5-01;2009;5;15.1776;2.3541
2009-6-01;2009;6;15.1776;2.5784
2009-7-01;2009;7;0.2431;2.5577
2009-8-01;2009;8;0.2431;2.43
2009-9-01;2009;9;0.2431;2.3387
2009-10-01;2009;10;0.2431;2.3477
2009-11-01;2009;11;0.2431;2.0255
2009-12-01;2009;12;0.2431;2.6824
2010-1-01;2010;1;0.2431;2.3833
2010-2-01;2010;2;0.2431;2.3383
2010-3-01;2010;3;0.2431;2.6032
2010-4-01;2010;4;0.2431;2.4749
2010-5-01;2010;5;0.2431;2.1819
2010-6-01;2010;6;0.2431;1.8368
2010-7-01;2010;7;0.2431;1.648
2010-8-01;2010;8;0.2431;1.3768
2010-9-01;2010;9;0.2431;1.3243
2010-10-01;2010;10;0.2431;1.236
2010-11-01;2010;11;0.2431;1.4857
2010-12-01;2010;12;0.2431;2.0129
2011-1-01;2011;1;0.2431;1.9616
2011-2-01;2011;2;0.2431;2.1436
2011-3-01;2011;3;0.2431;2.2544
2011-4-01;2011;4;0.2431;1.9799
2011-5-01;2011;5;0.2431;1.6716
2011-6-01;2011;6;0.2431;1.7521
2011-7-01;2011;7;0.2431;1.3384
2011-8-01;2011;8;0.2431;0.9702
2011-9-01;2011;9;0.2431;0.9519
2011-10-01;2011;10;0.2431;1.0185
2011-11-01;2011;11;0.2431;0.9846
2011-12-01;2011;12;0.2431;0.8778
2012-1-01;2012;1;0.2431;0.7432
2012-2-01;2012;2;0.2431;0.9056
2012-3-01;2012;3;0.2431;1.0854
2012-4-01;2012;4;0.2431;0.8562
2012-5-01;2012;5;0.2431;0.7026
2012-6-01;2012;6;0.2431;0.7704
2012-7-01;2012;7;0.2431;0.6273
2012-8-01;2012;8;0.2431;0.6335
2012-9-01;2012;9;0.2431;0.6522
2012-10-01;2012;10;0.2431;0.7593
2012-11-01;2012;11;0.2431;0.6592
2012-12-01;2012;12;0.2431;0.7539
2013-1-01;2013;1;0.2431;0.8965
2013-2-01;2013;2;0.2431;0.7886
2013-3-01;2013;3;0.2431;0.785
2013-4-01;2013;4;0.2431;0.688
2013-5-01;2013;5;0.2431;1.0529
2013-6-01;2013;6;0.2431;1.4126
2013-7-01;2013;7;0.2431;1.3913
2013-8-01;2013;8;0.2431;1.6428
2013-9-01;2013;9;0.2431;1.4196
2013-10-01;2013;10;0.2431;1.3373
2013-11-01;2013;11;0.2431;1.3998
2013-12-01;2013;12;0.2431;1.7627
2014-1-01;2014;1;0.2431;1.5297
2014-2-01;2014;2;0.2431;1.5398
2014-3-01;2014;3;0.2431;1.764
2014-4-01;2014;4;0.2431;1.7197
2014-5-01;2014;5;0.2431;1.5659
2014-6-01;2014;6;0.2431;1.6474
2014-7-01;2014;7;0.2431;1.8078
2014-8-01;2014;8;0.2431;1.672
2014-9-01;2014;9;0.2431;1.8308
2014-10-01;2014;10;0.2431;1.6728
2014-11-01;2014;11;0.2431;1.5416
2014-12-01;2014;12;0.2431;1.6912
2015-1-01;2015;1;0.2431;1.2219
2015-2-01;2015;2;0.2431;1.5442
2015-3-01;2015;3;0.2431;1.4128
2015-4-01;2015;4;0.2431;1.4692
2015-5-01;2015;5;0.2431;1.5224
2015-6-01;2015;6;0.2431;1.6653
2015-7-01;2015;7;0.2431;1.5827
2015-8-01;2015;8;0.2431;1.6109
2015-9-01;2015;9;0.2431;1.4187
2015-10-01;2015;10;0.2431;1.5743
2015-11-01;2015;11;0.2431;1.6988
2015-12-01;2015;12;0.2431;1.7961
2016-1-01;2016;1;0.2431;1.3751
2016-2-01;2016;2;0.2431;1.2685
2016-3-01;2016;3;0.2431;1.2469
2016-4-01;2016;4;0.2431;1.315
2016-5-01;2016;5;0.2431;1.4053
2016-6-01;2016;6;0.2431;1.0372
2016-7-01;2016;7;0.2431;1.0543
2016-8-01;2016;8;0.2431;1.2348
2016-9-01;2016;9;0.2431;1.1934
2016-10-01;2016;10;0.2431;1.3657
2016-11-01;2016;11;0.2431;1.9036
2016-12-01;2016;12;0.2431;1.9786
2017-1-01;2017;1;0.2431;1.9586
2017-2-01;2017;2;0.2431;1.9411
2017-3-01;2017;3;0.2431;1.9676
2017-4-01;2017;4;0.2431;1.8474
2017-5-01;2017;5;0.2431;1.7891
2017-6-01;2017;6;0.2431;1.9008
2017-7-01;2017;7;0.2431;1.8541
2017-8-01;2017;8;0.2431;1.7259
2017-9-01;2017;9;0.2431;1.939
2017-10-01;2017;10;0.2431;2.0211
2017-11-01;2017;11;0.2431;2.0735
2017-12-01;2017;12;0.2431;2.1912
2018-1-01;2018;1;0.2431;2.525
2018-2-01;2018;2;0.2431;2.6541
2018-3-01;2018;3;0.2431;2.5649
2018-4-01;2018;4;0.2431;2.7972
2018-5-01;2018;5;0.2431;2.6851
2018-6-01;2018;6;0.2431;2.7312
2018-7-01;2018;7;0.2431;2.8357
2018-8-01;2018;8;0.2431;2.7431
2018-9-01;2018;9;0.2431;2.9334
2018-10-01;2018;10;0.2431;2.9833
2018-11-01;2018;11;0.2431;2.8502
2018-12-01;2018;12;0.2431;2.5065
2019-1-01;2019;1;0.2431;2.4409
2019-2-01;2019;2;0.2431;2.5459
2019-3-01;2019;3;0.2431;2.2398
2019-4-01;2019;4;0.2431;2.2878
2019-5-01;2019;5;0.2431;1.9447
2019-6-01;2019;6;0.2431;1.7702
2019-7-01;2019;7;0.2431;1.847
2019-8-01;2019;8;0.2431;1.4016
2019-9-01;2019;9;0.2431;1.5642
2019-10-01;2019;10;0.2431;1.5313
2019-11-01;2019;11;0.2431;1.648
2019-12-01;2019;12;0.2431;1.7101
2020-1-01;2020;1;0.2431;1.3255
2020-2-01;2020;2;0.2431;0.9214
2020-3-01;2020;3;15.1776;0.4502
2020-4-01;2020;4;15.1776;0.3983
2020-5-01;2020;5;15.1776;0.3361
2020-6-01;2020;6;15.1776;0.3193
2020-7-01;2020;7;15.1776;0.2431
2020-8-01;2020;8;15.1776;0.3074
2020-9-01;2020;9;15.1776;0.2973
2020-10-01;2020;10;15.1776;0.4124
2020-11-01;2020;11;15.1776;0.3931
2020-12-01;2020;12;15.1776;0.39
2021-1-01;2021;1;15.1776;0.4779
2021-2-01;2021;2;15.1776;0.7704
2021-3-01;2021;3;15.1776;0.9395
2021-4-01;2021;4;15.1776;0.8768
2021-5-01;2021;5;15.1776;0.8046

