Date;Y;mon;usrec;3 YR
1984-2-01;1984;2;0.1365;11.0817
1984-3-01;1984;3;0.1365;11.5968
1984-4-01;1984;4;0.1365;11.8238
1984-5-01;1984;5;0.1365;12.9188
1984-6-01;1984;6;0.1365;13.0482
1984-7-01;1984;7;0.1365;12.3161
1984-8-01;1984;8;0.1365;12.3176
1984-9-01;1984;9;0.1365;11.9635
1984-10-01;1984;10;0.1365;11.1274
1984-11-01;1984;11;0.1365;10.72
1984-12-01;1984;12;0.1365;10.4881
1985-1-01;1985;1;0.1365;10.2186
1985-2-01;1985;2;0.1365;10.905
1985-3-01;1985;3;0.1365;10.7302
1985-4-01;1985;4;0.1365;10.3493
1985-5-01;1985;5;0.1365;9.3263
1985-6-01;1985;6;0.1365;9.1723
1985-7-01;1985;7;0.1365;9.4775
1985-8-01;1985;8;0.1365;9.3034
1985-9-01;1985;9;0.1365;9.2769
1985-10-01;1985;10;0.1365;9.0251
1985-11-01;1985;11;0.1365;8.6991
1985-12-01;1985;12;0.1365;8.1951
1986-1-01;1986;1;0.1365;8.2217
1986-2-01;1986;2;0.1365;7.7883
1986-3-01;1986;3;0.1365;7.1372
1986-4-01;1986;4;0.1365;7.1297
1986-5-01;1986;5;0.1365;7.737
1986-6-01;1986;6;0.1365;7.1914
1986-7-01;1986;7;0.1365;6.9403
1986-8-01;1986;8;0.1365;6.2933
1986-9-01;1986;9;0.1365;6.7843
1986-10-01;1986;10;0.1365;6.5293
1986-11-01;1986;11;0.1365;6.3937
1986-12-01;1986;12;0.1365;6.5622
1987-1-01;1987;1;0.1365;6.4405
1987-2-01;1987;2;0.1365;6.4822
1987-3-01;1987;3;0.1365;6.7329
1987-4-01;1987;4;0.1365;7.5338
1987-5-01;1987;5;0.1365;7.8522
1987-6-01;1987;6;0.1365;7.646
1987-7-01;1987;7;0.1365;7.77
1987-8-01;1987;8;0.1365;8.1041
1987-9-01;1987;9;0.1365;8.7799
1987-10-01;1987;10;0.1365;8.0177
1987-11-01;1987;11;0.1365;8.0293
1987-12-01;1987;12;0.1365;7.9454
1988-1-01;1988;1;0.1365;7.371
1988-2-01;1988;2;0.1365;7.2577
1988-3-01;1988;3;0.1365;7.5727
1988-4-01;1988;4;0.1365;7.8813
1988-5-01;1988;5;0.1365;8.3084
1988-6-01;1988;6;0.1365;8.0526
1988-7-01;1988;7;0.1365;8.3927
1988-8-01;1988;8;0.1365;8.6483
1988-9-01;1988;9;0.1365;8.3533
1988-10-01;1988;10;0.1365;8.1223
1988-11-01;1988;11;0.1365;8.6987
1988-12-01;1988;12;0.1365;8.9671
1989-1-01;1989;1;0.1365;8.9078
1989-2-01;1989;2;0.1365;9.3066
1989-3-01;1989;3;0.1365;9.4589
1989-4-01;1989;4;0.1365;8.967
1989-5-01;1989;5;0.1365;8.5981
1989-6-01;1989;6;0.1365;7.9246
1989-7-01;1989;7;0.1365;7.4244
1989-8-01;1989;8;0.1365;8.1865
1989-9-01;1989;9;0.1365;8.2628
1989-10-01;1989;10;0.1365;7.7562
1989-11-01;1989;11;0.1365;7.6458
1989-12-01;1989;12;0.1365;7.7751
1990-1-01;1990;1;0.1365;8.2178
1990-2-01;1990;2;0.1365;8.3358
1990-3-01;1990;3;0.1365;8.542
1990-4-01;1990;4;0.1365;8.8629
1990-5-01;1990;5;0.1365;8.4012
1990-6-01;1990;6;0.1365;8.1815
1990-7-01;1990;7;0.1365;7.9024
1990-8-01;1990;8;15.5746;8.1896
1990-9-01;1990;9;15.5746;8.1007
1990-10-01;1990;10;15.5746;7.8683
1990-11-01;1990;11;15.5746;7.6276
1990-12-01;1990;12;15.5746;7.3515
1991-1-01;1991;1;15.5746;7.2334
1991-2-01;1991;2;15.5746;7.2247
1991-3-01;1991;3;15.5746;7.3059
1991-4-01;1991;4;0.1365;7.1516
1991-5-01;1991;5;0.1365;7.1329
1991-6-01;1991;6;0.1365;7.3366
1991-7-01;1991;7;0.1365;7.1694
1991-8-01;1991;8;0.1365;6.7071
1991-9-01;1991;9;0.1365;6.3804
1991-10-01;1991;10;0.1365;6.12
1991-11-01;1991;11;0.1365;5.8738
1991-12-01;1991;12;0.1365;5.3089
1992-1-01;1992;1;0.1365;5.7552
1992-2-01;1992;2;0.1365;5.8719
1992-3-01;1992;3;0.1365;6.2605
1992-4-01;1992;4;0.1365;6.0771
1992-5-01;1992;5;0.1365;5.7815
1992-6-01;1992;6;0.1365;5.4456
1992-7-01;1992;7;0.1365;5.0116
1992-8-01;1992;8;0.1365;4.7805
1992-9-01;1992;9;0.1365;4.4476
1992-10-01;1992;10;0.1365;5.0931
1992-11-01;1992;11;0.1365;5.4837
1992-12-01;1992;12;0.1365;5.1804
1993-1-01;1993;1;0.1365;4.7725
1993-2-01;1993;2;0.1365;4.4457
1993-3-01;1993;3;0.1365;4.4798
1993-4-01;1993;4;0.1365;4.3073
1993-5-01;1993;5;0.1365;4.6737
1993-6-01;1993;6;0.1365;4.4287
1993-7-01;1993;7;0.1365;4.5364
1993-8-01;1993;8;0.1365;4.2063
1993-9-01;1993;9;0.1365;4.2504
1993-10-01;1993;10;0.1365;4.3161
1993-11-01;1993;11;0.1365;4.5825
1993-12-01;1993;12;0.1365;4.6124
1994-1-01;1994;1;0.1365;4.4546
1994-2-01;1994;2;0.1365;5.0455
1994-3-01;1994;3;0.1365;5.6556
1994-4-01;1994;4;0.1365;6.1292
1994-5-01;1994;5;0.1365;6.3242
1994-6-01;1994;6;0.1365;6.4622
1994-7-01;1994;7;0.1365;6.257
1994-8-01;1994;8;0.1365;6.371
1994-9-01;1994;9;0.1365;6.8535
1994-10-01;1994;10;0.1365;7.0476
1994-11-01;1994;11;0.1365;7.5118
1994-12-01;1994;12;0.1365;7.6626
1995-1-01;1995;1;0.1365;7.3169
1995-2-01;1995;2;0.1365;6.8329
1995-3-01;1995;3;0.1365;6.8403
1995-4-01;1995;4;0.1365;6.6398
1995-5-01;1995;5;0.1365;5.869
1995-6-01;1995;6;0.1365;5.8221
1995-7-01;1995;7;0.1365;5.9579
1995-8-01;1995;8;0.1365;5.8766
1995-9-01;1995;9;0.1365;5.8628
1995-10-01;1995;10;0.1365;5.649
1995-11-01;1995;11;0.1365;5.3715
1995-12-01;1995;12;0.1365;5.2073
1996-1-01;1996;1;0.1365;5.0229
1996-2-01;1996;2;0.1365;5.5034
1996-3-01;1996;3;0.1365;5.8893
1996-4-01;1996;4;0.1365;6.1613
1996-5-01;1996;5;0.1365;6.3771
1996-6-01;1996;6;0.1365;6.2427
1996-7-01;1996;7;0.1365;6.3198
1996-8-01;1996;8;0.1365;6.4666
1996-9-01;1996;9;0.1365;6.208
1996-10-01;1996;10;0.1365;5.8472
1996-11-01;1996;11;0.1365;5.6359
1996-12-01;1996;12;0.1365;5.981
1997-1-01;1997;1;0.1365;6.0217
1997-2-01;1997;2;0.1365;6.1639
1997-3-01;1997;3;0.1365;6.5405
1997-4-01;1997;4;0.1365;6.3526
1997-5-01;1997;5;0.1365;6.2893
1997-6-01;1997;6;0.1365;6.1769
1997-7-01;1997;7;0.1365;5.7304
1997-8-01;1997;8;0.1365;6.0322
1997-9-01;1997;9;0.1365;5.8364
1997-10-01;1997;10;0.1365;5.65
1997-11-01;1997;11;0.1365;5.7651
1997-12-01;1997;12;0.1365;5.6393
1998-1-01;1998;1;0.1365;5.3049
1998-2-01;1998;2;0.1365;5.5201
1998-3-01;1998;3;0.1365;5.586
1998-4-01;1998;4;0.1365;5.5708
1998-5-01;1998;5;0.1365;5.5039
1998-6-01;1998;6;0.1365;5.4652
1998-7-01;1998;7;0.1365;5.4798
1998-8-01;1998;8;0.1365;4.9587
1998-9-01;1998;9;0.1365;4.3033
1998-10-01;1998;10;0.1365;4.2806
1998-11-01;1998;11;0.1365;4.5813
1998-12-01;1998;12;0.1365;4.59
1999-1-01;1999;1;0.1365;4.577
1999-2-01;1999;2;0.1365;5.1808
1999-3-01;1999;3;0.1365;5.0726
1999-4-01;1999;4;0.1365;5.135
1999-5-01;1999;5;0.1365;5.5286
1999-6-01;1999;6;0.1365;5.5796
1999-7-01;1999;7;0.1365;5.7232
1999-8-01;1999;8;0.1365;5.7992
1999-9-01;1999;9;0.1365;5.687
1999-10-01;1999;10;0.1365;5.8396
1999-11-01;1999;11;0.1365;5.9925
1999-12-01;1999;12;0.1365;6.2263
2000-1-01;2000;1;0.1365;6.6041
2000-2-01;2000;2;0.1365;6.5063
2000-3-01;2000;3;0.1365;6.3517
2000-4-01;2000;4;0.1365;6.5383
2000-5-01;2000;5;0.1365;6.5505
2000-6-01;2000;6;0.1365;6.2356
2000-7-01;2000;7;0.1365;6.1882
2000-8-01;2000;8;0.1365;5.9971
2000-9-01;2000;9;0.1365;5.8134
2000-10-01;2000;10;0.1365;5.7752
2000-11-01;2000;11;0.1365;5.4705
2000-12-01;2000;12;0.1365;5.0326
2001-1-01;2001;1;0.1365;4.73
2001-2-01;2001;2;0.1365;4.5256
2001-3-01;2001;3;0.1365;4.3534
2001-4-01;2001;4;15.5746;4.5805
2001-5-01;2001;5;15.5746;4.5827
2001-6-01;2001;6;15.5746;4.601
2001-7-01;2001;7;15.5746;4.1442
2001-8-01;2001;8;15.5746;3.9989
2001-9-01;2001;9;15.5746;3.3337
2001-10-01;2001;10;15.5746;2.9663
2001-11-01;2001;11;15.5746;3.4417
2001-12-01;2001;12;0.1365;3.7433
2002-1-01;2002;1;0.1365;3.7572
2002-2-01;2002;2;0.1365;3.6158
2002-3-01;2002;3;0.1365;4.2862
2002-4-01;2002;4;0.1365;3.8567
2002-5-01;2002;5;0.1365;3.7146
2002-6-01;2002;6;0.1365;3.4232
2002-7-01;2002;7;0.1365;2.7731
2002-8-01;2002;8;0.1365;2.5421
2002-9-01;2002;9;0.1365;2.0457
2002-10-01;2002;10;0.1365;2.1106
2002-11-01;2002;11;0.1365;2.5797
2002-12-01;2002;12;0.1365;2.035
2003-1-01;2003;1;0.1365;2.224
2003-2-01;2003;2;0.1365;1.9454
2003-3-01;2003;3;0.1365;2.0058
2003-4-01;2003;4;0.1365;2.0186
2003-5-01;2003;5;0.1365;1.6363
2003-6-01;2003;6;0.1365;1.7167
2003-7-01;2003;7;0.1365;2.3984
2003-8-01;2003;8;0.1365;2.5518
2003-9-01;2003;9;0.1365;1.9762
2003-10-01;2003;10;0.1365;2.4032
2003-11-01;2003;11;0.1365;2.5786
2003-12-01;2003;12;0.1365;2.3796
2004-1-01;2004;1;0.1365;2.361
2004-2-01;2004;2;0.1365;2.1693
2004-3-01;2004;3;0.1365;2.0283
2004-4-01;2004;4;0.1365;2.8898
2004-5-01;2004;5;0.1365;3.0873
2004-6-01;2004;6;0.1365;3.1654
2004-7-01;2004;7;0.1365;3.1074
2004-8-01;2004;8;0.1365;2.7498
2004-9-01;2004;9;0.1365;2.903
2004-10-01;2004;10;0.1365;2.8177
2004-11-01;2004;11;0.1365;3.2907
2004-12-01;2004;12;0.1365;3.2722
2005-1-01;2005;1;0.1365;3.4251
2005-2-01;2005;2;0.1365;3.7567
2005-3-01;2005;3;0.1365;3.9514
2005-4-01;2005;4;0.1365;3.725
2005-5-01;2005;5;0.1365;3.6303
2005-6-01;2005;6;0.1365;3.6445
2005-7-01;2005;7;0.1365;4.0508
2005-8-01;2005;8;0.1365;3.8086
2005-9-01;2005;9;0.1365;4.1174
2005-10-01;2005;10;0.1365;4.4003
2005-11-01;2005;11;0.1365;4.3699
2005-12-01;2005;12;0.1365;4.3389
2006-1-01;2006;1;0.1365;4.4596
2006-2-01;2006;2;0.1365;4.6165
2006-3-01;2006;3;0.1365;4.7813
2006-4-01;2006;4;0.1365;4.8209
2006-5-01;2006;5;0.1365;4.9668
2006-6-01;2006;6;0.1365;5.0576
2006-7-01;2006;7;0.1365;4.8593
2006-8-01;2006;8;0.1365;4.6434
2006-9-01;2006;9;0.1365;4.552
2006-10-01;2006;10;0.1365;4.5426
2006-11-01;2006;11;0.1365;4.4336
2006-12-01;2006;12;0.1365;4.6687
2007-1-01;2007;1;0.1365;4.7881
2007-2-01;2007;2;0.1365;4.4811
2007-3-01;2007;3;0.1365;4.4797
2007-4-01;2007;4;0.1365;4.4561
2007-5-01;2007;5;0.1365;4.8154
2007-6-01;2007;6;0.1365;4.8202
2007-7-01;2007;7;0.1365;4.4761
2007-8-01;2007;8;0.1365;4.1143
2007-9-01;2007;9;0.1365;3.9834
2007-10-01;2007;10;0.1365;3.9112
2007-11-01;2007;11;0.1365;3.0841
2007-12-01;2007;12;0.1365;3.0733
2008-1-01;2008;1;15.5746;2.3194
2008-2-01;2008;2;15.5746;1.8822
2008-3-01;2008;3;15.5746;1.8392
2008-4-01;2008;4;15.5746;2.5067
2008-5-01;2008;5;15.5746;2.9188
2008-6-01;2008;6;15.5746;2.8781
2008-7-01;2008;7;15.5746;2.7498
2008-8-01;2008;8;15.5746;2.5768
2008-9-01;2008;9;15.5746;2.2865
2008-10-01;2008;10;15.5746;1.7918
2008-11-01;2008;11;15.5746;1.0588
2008-12-01;2008;12;15.5746;0.8642
2009-1-01;2009;1;15.5746;1.1806
2009-2-01;2009;2;15.5746;1.3135
2009-3-01;2009;3;15.5746;1.0661
2009-4-01;2009;4;15.5746;1.3237
2009-5-01;2009;5;15.5746;1.3924
2009-6-01;2009;6;15.5746;1.624
2009-7-01;2009;7;0.1365;1.6408
2009-8-01;2009;8;0.1365;1.4905
2009-9-01;2009;9;0.1365;1.4327
2009-10-01;2009;10;0.1365;1.4207
2009-11-01;2009;11;0.1365;1.1007
2009-12-01;2009;12;0.1365;1.7052
2010-1-01;2010;1;0.1365;1.3629
2010-2-01;2010;2;0.1365;1.325
2010-3-01;2010;3;0.1365;1.578
2010-4-01;2010;4;0.1365;1.4901
2010-5-01;2010;5;0.1365;1.2604
2010-6-01;2010;6;0.1365;1.0034
2010-7-01;2010;7;0.1365;0.8423
2010-8-01;2010;8;0.1365;0.7211
2010-9-01;2010;9;0.1365;0.6503
2010-10-01;2010;10;0.1365;0.5304
2010-11-01;2010;11;0.1365;0.7476
2010-12-01;2010;12;0.1365;1.0605
2011-1-01;2011;1;0.1365;0.9969
2011-2-01;2011;2;0.1365;1.1721
2011-3-01;2011;3;0.1365;1.3029
2011-4-01;2011;4;0.1365;1.0406
2011-5-01;2011;5;0.1365;0.8166
2011-6-01;2011;6;0.1365;0.8699
2011-7-01;2011;7;0.1365;0.5963
2011-8-01;2011;8;0.1365;0.3866
2011-9-01;2011;9;0.1365;0.4734
2011-10-01;2011;10;0.1365;0.4511
2011-11-01;2011;11;0.1365;0.447
2011-12-01;2011;12;0.1365;0.4165
2012-1-01;2012;1;0.1365;0.3205
2012-2-01;2012;2;0.1365;0.4576
2012-3-01;2012;3;0.1365;0.5569
2012-4-01;2012;4;0.1365;0.4153
2012-5-01;2012;5;0.1365;0.3844
2012-6-01;2012;6;0.1365;0.4387
2012-7-01;2012;7;0.1365;0.3105
2012-8-01;2012;8;0.1365;0.3058
2012-9-01;2012;9;0.1365;0.318
2012-10-01;2012;10;0.1365;0.4038
2012-11-01;2012;11;0.1365;0.3342
2012-12-01;2012;12;0.1365;0.3756
2013-1-01;2013;1;0.1365;0.4311
2013-2-01;2013;2;0.1365;0.3689
2013-3-01;2013;3;0.1365;0.3785
2013-4-01;2013;4;0.1365;0.3215
2013-5-01;2013;5;0.1365;0.5347
2013-6-01;2013;6;0.1365;0.7144
2013-7-01;2013;7;0.1365;0.6514
2013-8-01;2013;8;0.1365;0.8292
2013-9-01;2013;9;0.1365;0.6743
2013-10-01;2013;10;0.1365;0.6224
2013-11-01;2013;11;0.1365;0.6064
2013-12-01;2013;12;0.1365;0.8306
2014-1-01;2014;1;0.1365;0.7256
2014-2-01;2014;2;0.1365;0.7286
2014-3-01;2014;3;0.1365;0.9157
2014-4-01;2014;4;0.1365;0.8904
2014-5-01;2014;5;0.1365;0.8072
2014-6-01;2014;6;0.1365;0.8938
2014-7-01;2014;7;0.1365;1.0534
2014-8-01;2014;8;0.1365;0.9926
2014-9-01;2014;9;0.1365;1.1203
2014-10-01;2014;10;0.1365;0.9872
2014-11-01;2014;11;0.1365;0.911
2014-12-01;2014;12;0.1365;1.1185
2015-1-01;2015;1;0.1365;0.7884
2015-2-01;2015;2;0.1365;1.0344
2015-3-01;2015;3;0.1365;0.906
2015-4-01;2015;4;0.1365;0.9406
2015-5-01;2015;5;0.1365;0.9746
2015-6-01;2015;6;0.1365;1.0306
2015-7-01;2015;7;0.1365;1.0218
2015-8-01;2015;8;0.1365;1.0907
2015-9-01;2015;9;0.1365;0.9378
2015-10-01;2015;10;0.1365;1.0687
2015-11-01;2015;11;0.1365;1.2408
2015-12-01;2015;12;0.1365;1.3501
2016-1-01;2016;1;0.1365;0.9984
2016-2-01;2016;2;0.1365;0.947
2016-3-01;2016;3;0.1365;0.9011
2016-4-01;2016;4;0.1365;0.9579
2016-5-01;2016;5;0.1365;1.0672
2016-6-01;2016;6;0.1365;0.738
2016-7-01;2016;7;0.1365;0.791
2016-8-01;2016;8;0.1365;0.9682
2016-9-01;2016;9;0.1365;0.9247
2016-10-01;2016;10;0.1365;1.0455
2016-11-01;2016;11;0.1365;1.434
2016-12-01;2016;12;0.1365;1.5014
2017-1-01;2017;1;0.1365;1.4965
2017-2-01;2017;2;0.1365;1.5201
2017-3-01;2017;3;0.1365;1.5407
2017-4-01;2017;4;0.1365;1.4813
2017-5-01;2017;5;0.1365;1.4557
2017-6-01;2017;6;0.1365;1.5719
2017-7-01;2017;7;0.1365;1.5258
2017-8-01;2017;8;0.1365;1.4565
2017-9-01;2017;9;0.1365;1.6455
2017-10-01;2017;10;0.1365;1.7537
2017-11-01;2017;11;0.1365;1.8701
2017-12-01;2017;12;0.1365;2.0033
2018-1-01;2018;1;0.1365;2.3127
2018-2-01;2018;2;0.1365;2.4284
2018-3-01;2018;3;0.1365;2.3985
2018-4-01;2018;4;0.1365;2.6337
2018-5-01;2018;5;0.1365;2.5348
2018-6-01;2018;6;0.1365;2.6134
2018-7-01;2018;7;0.1365;2.7537
2018-8-01;2018;8;0.1365;2.6817
2018-9-01;2018;9;0.1365;2.8666
2018-10-01;2018;10;0.1365;2.9158
2018-11-01;2018;11;0.1365;2.8218
2018-12-01;2018;12;0.1365;2.4624
2019-1-01;2019;1;0.1365;2.4203
2019-2-01;2019;2;0.1365;2.5041
2019-3-01;2019;3;0.1365;2.226
2019-4-01;2019;4;0.1365;2.232
2019-5-01;2019;5;0.1365;1.894
2019-6-01;2019;6;0.1365;1.7164
2019-7-01;2019;7;0.1365;1.8397
2019-8-01;2019;8;0.1365;1.4335
2019-9-01;2019;9;0.1365;1.5867
2019-10-01;2019;10;0.1365;1.5199
2019-11-01;2019;11;0.1365;1.6291
2019-12-01;2019;12;0.1365;1.6159
2020-1-01;2020;1;0.1365;1.2989
2020-2-01;2020;2;0.1365;0.8547
2020-3-01;2020;3;15.5746;0.323
2020-4-01;2020;4;15.5746;0.2712
2020-5-01;2020;5;15.5746;0.2095
2020-6-01;2020;6;15.5746;0.1916
2020-7-01;2020;7;15.5746;0.1365
2020-8-01;2020;8;15.5746;0.1686
2020-9-01;2020;9;15.5746;0.1665
2020-10-01;2020;10;15.5746;0.2153
2020-11-01;2020;11;15.5746;0.205
2020-12-01;2020;12;15.5746;0.178
2021-1-01;2021;1;15.5746;0.2025
2021-2-01;2021;2;15.5746;0.3433
2021-3-01;2021;3;15.5746;0.3967
2021-4-01;2021;4;15.5746;0.3779
2021-5-01;2021;5;15.5746;0.3314

