Date;Y;mon;usrec;1 YR
1984-4-01;1984;4;0.0678;10.7854
1984-5-01;1984;5;0.0678;11.9241
1984-6-01;1984;6;0.0678;11.9854
1984-7-01;1984;7;0.0678;11.6765
1984-8-01;1984;8;0.0678;11.6763
1984-9-01;1984;9;0.0678;11.1979
1984-10-01;1984;10;0.0678;10.2749
1984-11-01;1984;11;0.0678;9.4893
1984-12-01;1984;12;0.0678;9.1143
1985-1-01;1985;1;0.0678;8.9924
1985-2-01;1985;2;0.0678;9.7178
1985-3-01;1985;3;0.0678;9.5094
1985-4-01;1985;4;0.0678;9.031
1985-5-01;1985;5;0.0678;8.0683
1985-6-01;1985;6;0.0678;7.8124
1985-7-01;1985;7;0.0678;8.2007
1985-8-01;1985;8;0.0678;7.9553
1985-9-01;1985;9;0.0678;8.011
1985-10-01;1985;10;0.0678;7.9583
1985-11-01;1985;11;0.0678;7.7914
1985-12-01;1985;12;0.0678;7.6074
1986-1-01;1986;1;0.0678;7.5967
1986-2-01;1986;2;0.0678;7.4333
1986-3-01;1986;3;0.0678;6.829
1986-4-01;1986;4;0.0678;6.6112
1986-5-01;1986;5;0.0678;6.8865
1986-6-01;1986;6;0.0678;6.5566
1986-7-01;1986;7;0.0678;6.3173
1986-8-01;1986;8;0.0678;5.5691
1986-9-01;1986;9;0.0678;5.9166
1986-10-01;1986;10;0.0678;5.781
1986-11-01;1986;11;0.0678;5.7933
1986-12-01;1986;12;0.0678;6.1155
1987-1-01;1987;1;0.0678;5.976
1987-2-01;1987;2;0.0678;6.0294
1987-3-01;1987;3;0.0678;6.2574
1987-4-01;1987;4;0.0678;6.9239
1987-5-01;1987;5;0.0678;7.1744
1987-6-01;1987;6;0.0678;6.9199
1987-7-01;1987;7;0.0678;6.9092
1987-8-01;1987;8;0.0678;7.2432
1987-9-01;1987;9;0.0678;7.8631
1987-10-01;1987;10;0.0678;7.0578
1987-11-01;1987;11;0.0678;7.1073
1987-12-01;1987;12;0.0678;7.2328
1988-1-01;1988;1;0.0678;6.777
1988-2-01;1988;2;0.0678;6.6361
1988-3-01;1988;3;0.0678;6.8459
1988-4-01;1988;4;0.0678;7.0981
1988-5-01;1988;5;0.0678;7.6423
1988-6-01;1988;6;0.0678;7.5141
1988-7-01;1988;7;0.0678;7.9176
1988-8-01;1988;8;0.0678;8.2886
1988-9-01;1988;9;0.0678;8.1109
1988-10-01;1988;10;0.0678;7.9655
1988-11-01;1988;11;0.0678;8.611
1988-12-01;1988;12;0.0678;8.9648
1989-1-01;1989;1;0.0678;8.9319
1989-2-01;1989;2;0.0678;9.3962
1989-3-01;1989;3;0.0678;9.6584
1989-4-01;1989;4;0.0678;9.1162
1989-5-01;1989;5;0.0678;8.7979
1989-6-01;1989;6;0.0678;8.1332
1989-7-01;1989;7;0.0678;7.6449
1989-8-01;1989;8;0.0678;8.2914
1989-9-01;1989;9;0.0678;8.3863
1989-10-01;1989;10;0.0678;7.8536
1989-11-01;1989;11;0.0678;7.6894
1989-12-01;1989;12;0.0678;7.8239
1990-1-01;1990;1;0.0678;8.0998
1990-2-01;1990;2;0.0678;8.0925
1990-3-01;1990;3;0.0678;8.3192
1990-4-01;1990;4;0.0678;8.5684
1990-5-01;1990;5;0.0678;8.1363
1990-6-01;1990;6;0.0678;7.9659
1990-7-01;1990;7;0.0678;7.6891
1990-8-01;1990;8;16.11;7.8078
1990-9-01;1990;9;16.11;7.7136
1990-10-01;1990;10;16.11;7.4891
1990-11-01;1990;11;16.11;7.3225
1990-12-01;1990;12;16.11;6.9164
1991-1-01;1991;1;16.11;6.673
1991-2-01;1991;2;16.11;6.5403
1991-3-01;1991;3;16.11;6.425
1991-4-01;1991;4;0.0678;6.2454
1991-5-01;1991;5;0.0678;6.2288
1991-6-01;1991;6;0.0678;6.3303
1991-7-01;1991;7;0.0678;6.2077
1991-8-01;1991;8;0.0678;5.7976
1991-9-01;1991;9;0.0678;5.5314
1991-10-01;1991;10;0.0678;5.2173
1991-11-01;1991;11;0.0678;4.8418
1991-12-01;1991;12;0.0678;4.2323
1992-1-01;1992;1;0.0678;4.4268
1992-2-01;1992;2;0.0678;4.5073
1992-3-01;1992;3;0.0678;4.7632
1992-4-01;1992;4;0.0678;4.4876
1992-5-01;1992;5;0.0678;4.3456
1992-6-01;1992;6;0.0678;4.1684
1992-7-01;1992;7;0.0678;3.7418
1992-8-01;1992;8;0.0678;3.5635
1992-9-01;1992;9;0.0678;3.2185
1992-10-01;1992;10;0.0678;3.7228
1992-11-01;1992;11;0.0678;4.0138
1992-12-01;1992;12;0.0678;3.7304
1993-1-01;1993;1;0.0678;3.5368
1993-2-01;1993;2;0.0678;3.3811
1993-3-01;1993;3;0.0678;3.4142
1993-4-01;1993;4;0.0678;3.3002
1993-5-01;1993;5;0.0678;3.6388
1993-6-01;1993;6;0.0678;3.5494
1993-7-01;1993;7;0.0678;3.6006
1993-8-01;1993;8;0.0678;3.4463
1993-9-01;1993;9;0.0678;3.4451
1993-10-01;1993;10;0.0678;3.537
1993-11-01;1993;11;0.0678;3.6706
1993-12-01;1993;12;0.0678;3.6834
1994-1-01;1994;1;0.0678;3.5657
1994-2-01;1994;2;0.0678;4.0995
1994-3-01;1994;3;0.0678;4.5522
1994-4-01;1994;4;0.0678;5.0321
1994-5-01;1994;5;0.0678;5.3138
1994-6-01;1994;6;0.0678;5.4795
1994-7-01;1994;7;0.0678;5.3881
1994-8-01;1994;8;0.0678;5.4956
1994-9-01;1994;9;0.0678;5.9109
1994-10-01;1994;10;0.0678;6.1229
1994-11-01;1994;11;0.0678;6.8063
1994-12-01;1994;12;0.0678;7.2524
1995-1-01;1995;1;0.0678;6.7851
1995-2-01;1995;2;0.0678;6.3772
1995-3-01;1995;3;0.0678;6.4083
1995-4-01;1995;4;0.0678;6.2464
1995-5-01;1995;5;0.0678;5.7715
1995-6-01;1995;6;0.0678;5.6813
1995-7-01;1995;7;0.0678;5.6747
1995-8-01;1995;8;0.0678;5.6342
1995-9-01;1995;9;0.0678;5.6759
1995-10-01;1995;10;0.0678;5.5389
1995-11-01;1995;11;0.0678;5.3499
1995-12-01;1995;12;0.0678;5.138
1996-1-01;1996;1;0.0678;4.9203
1996-2-01;1996;2;0.0678;5.1805
1996-3-01;1996;3;0.0678;5.4597
1996-4-01;1996;4;0.0678;5.6234
1996-5-01;1996;5;0.0678;5.7319
1996-6-01;1996;6;0.0678;5.7395
1996-7-01;1996;7;0.0678;5.8419
1996-8-01;1996;8;0.0678;5.8386
1996-9-01;1996;9;0.0678;5.7204
1996-10-01;1996;10;0.0678;5.4878
1996-11-01;1996;11;0.0678;5.3831
1996-12-01;1996;12;0.0678;5.5792
1997-1-01;1997;1;0.0678;5.592
1997-2-01;1997;2;0.0678;5.7046
1997-3-01;1997;3;0.0678;6.0216
1997-4-01;1997;4;0.0678;5.8948
1997-5-01;1997;5;0.0678;5.8018
1997-6-01;1997;6;0.0678;5.7408
1997-7-01;1997;7;0.0678;5.5432
1997-8-01;1997;8;0.0678;5.7054
1997-9-01;1997;9;0.0678;5.615
1997-10-01;1997;10;0.0678;5.5052
1997-11-01;1997;11;0.0678;5.6515
1997-12-01;1997;12;0.0678;5.5654
1998-1-01;1998;1;0.0678;5.3261
1998-2-01;1998;2;0.0678;5.4788
1998-3-01;1998;3;0.0678;5.4952
1998-4-01;1998;4;0.0678;5.4668
1998-5-01;1998;5;0.0678;5.4841
1998-6-01;1998;6;0.0678;5.4245
1998-7-01;1998;7;0.0678;5.3941
1998-8-01;1998;8;0.0678;5.0553
1998-9-01;1998;9;0.0678;4.5112
1998-10-01;1998;10;0.0678;4.3968
1998-11-01;1998;11;0.0678;4.6239
1998-12-01;1998;12;0.0678;4.6041
1999-1-01;1999;1;0.0678;4.6315
1999-2-01;1999;2;0.0678;4.9889
1999-3-01;1999;3;0.0678;4.842
1999-4-01;1999;4;0.0678;4.8948
1999-5-01;1999;5;0.0678;5.1204
1999-6-01;1999;6;0.0678;5.2409
1999-7-01;1999;7;0.0678;5.3071
1999-8-01;1999;8;0.0678;5.4874
1999-9-01;1999;9;0.0678;5.3833
1999-10-01;1999;10;0.0678;5.5557
1999-11-01;1999;11;0.0678;5.7817
1999-12-01;1999;12;0.0678;6.0173
2000-1-01;2000;1;0.0678;6.2935
2000-2-01;2000;2;0.0678;6.2781
2000-3-01;2000;3;0.0678;6.343
2000-4-01;2000;4;0.0678;6.4864
2000-5-01;2000;5;0.0678;6.675
2000-6-01;2000;6;0.0678;6.4065
2000-7-01;2000;7;0.0678;6.3775
2000-8-01;2000;8;0.0678;6.273
2000-9-01;2000;9;0.0678;6.1877
2000-10-01;2000;10;0.0678;6.2142
2000-11-01;2000;11;0.0678;5.9433
2000-12-01;2000;12;0.0678;5.4462
2001-1-01;2001;1;0.0678;4.7343
2001-2-01;2001;2;0.0678;4.5423
2001-3-01;2001;3;0.0678;4.1704
2001-4-01;2001;4;16.11;4.0686
2001-5-01;2001;5;16.11;3.8272
2001-6-01;2001;6;16.11;3.8849
2001-7-01;2001;7;16.11;3.4896
2001-8-01;2001;8;16.11;3.3227
2001-9-01;2001;9;16.11;2.4861
2001-10-01;2001;10;16.11;2.0202
2001-11-01;2001;11;16.11;2.079
2001-12-01;2001;12;0.0678;2.0841
2002-1-01;2002;1;0.0678;2.2689
2002-2-01;2002;2;0.0678;2.19
2002-3-01;2002;3;0.0678;2.7535
2002-4-01;2002;4;0.0678;2.298
2002-5-01;2002;5;0.0678;2.3312
2002-6-01;2002;6;0.0678;2.058
2002-7-01;2002;7;0.0678;1.7066
2002-8-01;2002;8;0.0678;1.7241
2002-9-01;2002;9;0.0678;1.4887
2002-10-01;2002;10;0.0678;1.3795
2002-11-01;2002;11;0.0678;1.53
2002-12-01;2002;12;0.0678;1.2389
2003-1-01;2003;1;0.0678;1.2788
2003-2-01;2003;2;0.0678;1.2199
2003-3-01;2003;3;0.0678;1.1654
2003-4-01;2003;4;0.0678;1.1634
2003-5-01;2003;5;0.0678;1.1338
2003-6-01;2003;6;0.0678;1.0331
2003-7-01;2003;7;0.0678;1.2617
2003-8-01;2003;8;0.0678;1.3016
2003-9-01;2003;9;0.0678;1.08
2003-10-01;2003;10;0.0678;1.275
2003-11-01;2003;11;0.0678;1.4354
2003-12-01;2003;12;0.0678;1.2427
2004-1-01;2004;1;0.0678;1.2652
2004-2-01;2004;2;0.0678;1.1586
2004-3-01;2004;3;0.0678;1.161
2004-4-01;2004;4;0.0678;1.6193
2004-5-01;2004;5;0.0678;1.8555
2004-6-01;2004;6;0.0678;2.0742
2004-7-01;2004;7;0.0678;2.0969
2004-8-01;2004;8;0.0678;1.9759
2004-9-01;2004;9;0.0678;2.2276
2004-10-01;2004;10;0.0678;2.2518
2004-11-01;2004;11;0.0678;2.6631
2004-12-01;2004;12;0.0678;2.7691
2005-1-01;2005;1;0.0678;2.9727
2005-2-01;2005;2;0.0678;3.254
2005-3-01;2005;3;0.0678;3.4287
2005-4-01;2005;4;0.0678;3.3855
2005-5-01;2005;5;0.0678;3.3845
2005-6-01;2005;6;0.0678;3.5033
2005-7-01;2005;7;0.0678;3.8567
2005-8-01;2005;8;0.0678;3.7522
2005-9-01;2005;9;0.0678;4.1353
2005-10-01;2005;10;0.0678;4.3269
2005-11-01;2005;11;0.0678;4.3798
2005-12-01;2005;12;0.0678;4.4007
2006-1-01;2006;1;0.0678;4.5557
2006-2-01;2006;2;0.0678;4.69
2006-3-01;2006;3;0.0678;4.8263
2006-4-01;2006;4;0.0678;4.8822
2006-5-01;2006;5;0.0678;5.0399
2006-6-01;2006;6;0.0678;5.2101
2006-7-01;2006;7;0.0678;5.0645
2006-8-01;2006;8;0.0678;4.9509
2006-9-01;2006;9;0.0678;4.8775
2006-10-01;2006;10;0.0678;4.8797
2006-11-01;2006;11;0.0678;4.8173
2006-12-01;2006;12;0.0678;4.953
2007-1-01;2007;1;0.0678;5.0035
2007-2-01;2007;2;0.0678;4.8384
2007-3-01;2007;3;0.0678;4.8309
2007-4-01;2007;4;0.0678;4.8408
2007-5-01;2007;5;0.0678;4.9679
2007-6-01;2007;6;0.0678;4.9173
2007-7-01;2007;7;0.0678;4.7404
2007-8-01;2007;8;0.0678;4.2885
2007-9-01;2007;9;0.0678;4.0275
2007-10-01;2007;10;0.0678;4.0285
2007-11-01;2007;11;0.0678;3.1942
2007-12-01;2007;12;0.0678;3.2102
2008-1-01;2008;1;16.11;2.1363
2008-2-01;2008;2;16.11;1.6168
2008-3-01;2008;3;16.11;1.4636
2008-4-01;2008;4;16.11;1.9032
2008-5-01;2008;5;16.11;2.2514
2008-6-01;2008;6;16.11;2.2955
2008-7-01;2008;7;16.11;2.1903
2008-8-01;2008;8;16.11;2.1327
2008-9-01;2008;9;16.11;1.7961
2008-10-01;2008;10;16.11;1.3325
2008-11-01;2008;11;16.11;0.7711
2008-12-01;2008;12;16.11;0.385
2009-1-01;2009;1;16.11;0.5447
2009-2-01;2009;2;16.11;0.7238
2009-3-01;2009;3;16.11;0.5716
2009-4-01;2009;4;16.11;0.5169
2009-5-01;2009;5;16.11;0.4912
2009-6-01;2009;6;16.11;0.5577
2009-7-01;2009;7;0.0678;0.5462
2009-8-01;2009;8;0.0678;0.4501
2009-9-01;2009;9;0.0678;0.4204
2009-10-01;2009;10;0.0678;0.3891
2009-11-01;2009;11;0.0678;0.2747
2009-12-01;2009;12;0.0678;0.5461
2010-1-01;2010;1;0.0678;0.3272
2010-2-01;2010;2;0.0678;0.3479
2010-3-01;2010;3;0.0678;0.4409
2010-4-01;2010;4;0.0678;0.4595
2010-5-01;2010;5;0.0678;0.4127
2010-6-01;2010;6;0.0678;0.3474
2010-7-01;2010;7;0.0678;0.318
2010-8-01;2010;8;0.0678;0.2973
2010-9-01;2010;9;0.0678;0.278
2010-10-01;2010;10;0.0678;0.2423
2010-11-01;2010;11;0.0678;0.2991
2010-12-01;2010;12;0.0678;0.3033
2011-1-01;2011;1;0.0678;0.2831
2011-2-01;2011;2;0.0678;0.2846
2011-3-01;2011;3;0.0678;0.332
2011-4-01;2011;4;0.0678;0.2402
2011-5-01;2011;5;0.0678;0.2054
2011-6-01;2011;6;0.0678;0.2215
2011-7-01;2011;7;0.0678;0.2606
2011-8-01;2011;8;0.0678;0.1314
2011-9-01;2011;9;0.0678;0.1739
2011-10-01;2011;10;0.0678;0.1628
2011-11-01;2011;11;0.0678;0.1573
2011-12-01;2011;12;0.0678;0.1493
2012-1-01;2012;1;0.0678;0.1551
2012-2-01;2012;2;0.0678;0.2128
2012-3-01;2012;3;0.0678;0.2351
2012-4-01;2012;4;0.0678;0.21
2012-5-01;2012;5;0.0678;0.2379
2012-6-01;2012;6;0.0678;0.259
2012-7-01;2012;7;0.0678;0.1843
2012-8-01;2012;8;0.0678;0.1966
2012-9-01;2012;9;0.0678;0.2013
2012-10-01;2012;10;0.0678;0.2217
2012-11-01;2012;11;0.0678;0.218
2012-12-01;2012;12;0.0678;0.1943
2013-1-01;2013;1;0.0678;0.1766
2013-2-01;2013;2;0.0678;0.1854
2013-3-01;2013;3;0.0678;0.177
2013-4-01;2013;4;0.0678;0.1514
2013-5-01;2013;5;0.0678;0.1652
2013-6-01;2013;6;0.0678;0.1925
2013-7-01;2013;7;0.0678;0.1372
2013-8-01;2013;8;0.0678;0.155
2013-9-01;2013;9;0.0678;0.1231
2013-10-01;2013;10;0.0678;0.1388
2013-11-01;2013;11;0.0678;0.148
2013-12-01;2013;12;0.0678;0.1511
2014-1-01;2014;1;0.0678;0.1312
2014-2-01;2014;2;0.0678;0.122
2014-3-01;2014;3;0.0678;0.1215
2014-4-01;2014;4;0.0678;0.1019
2014-5-01;2014;5;0.0678;0.0994
2014-6-01;2014;6;0.0678;0.1279
2014-7-01;2014;7;0.0678;0.1253
2014-8-01;2014;8;0.0678;0.1197
2014-9-01;2014;9;0.0678;0.1482
2014-10-01;2014;10;0.0678;0.1525
2014-11-01;2014;11;0.0678;0.1585
2014-12-01;2014;12;0.0678;0.294
2015-1-01;2015;1;0.0678;0.2
2015-2-01;2015;2;0.0678;0.2718
2015-3-01;2015;3;0.0678;0.293
2015-4-01;2015;4;0.0678;0.2751
2015-5-01;2015;5;0.0678;0.2957
2015-6-01;2015;6;0.0678;0.3184
2015-7-01;2015;7;0.0678;0.3515
2015-8-01;2015;8;0.0678;0.4407
2015-9-01;2015;9;0.0678;0.3534
2015-10-01;2015;10;0.0678;0.4605
2015-11-01;2015;11;0.0678;0.6787
2015-12-01;2015;12;0.0678;0.7898
2016-1-01;2016;1;0.0678;0.6346
2016-2-01;2016;2;0.0678;0.6632
2016-3-01;2016;3;0.0678;0.5983
2016-4-01;2016;4;0.0678;0.5868
2016-5-01;2016;5;0.0678;0.7182
2016-6-01;2016;6;0.0678;0.4975
2016-7-01;2016;7;0.0678;0.5699
2016-8-01;2016;8;0.0678;0.6638
2016-9-01;2016;9;0.0678;0.658
2016-10-01;2016;10;0.0678;0.706
2016-11-01;2016;11;0.0678;0.8564
2016-12-01;2016;12;0.0678;0.8977
2017-1-01;2017;1;0.0678;0.8732
2017-2-01;2017;2;0.0678;0.9164
2017-3-01;2017;3;0.0678;1.0551
2017-4-01;2017;4;0.0678;1.1191
2017-5-01;2017;5;0.0678;1.1887
2017-6-01;2017;6;0.0678;1.2608
2017-7-01;2017;7;0.0678;1.2383
2017-8-01;2017;8;0.0678;1.2322
2017-9-01;2017;9;0.0678;1.3341
2017-10-01;2017;10;0.0678;1.4416
2017-11-01;2017;11;0.0678;1.607
2017-12-01;2017;12;0.0678;1.7573
2018-1-01;2018;1;0.0678;1.9119
2018-2-01;2018;2;0.0678;2.0493
2018-3-01;2018;3;0.0678;2.102
2018-4-01;2018;4;0.0678;2.2545
2018-5-01;2018;5;0.0678;2.2432
2018-6-01;2018;6;0.0678;2.3344
2018-7-01;2018;7;0.0678;2.4398
2018-8-01;2018;8;0.0678;2.4548
2018-9-01;2018;9;0.0678;2.6207
2018-10-01;2018;10;0.0678;2.6941
2018-11-01;2018;11;0.0678;2.7022
2018-12-01;2018;12;0.0678;2.5743
2019-1-01;2019;1;0.0678;2.5096
2019-2-01;2019;2;0.0678;2.53
2019-3-01;2019;3;0.0678;2.3719
2019-4-01;2019;4;0.0678;2.3552
2019-5-01;2019;5;0.0678;2.1836
2019-6-01;2019;6;0.0678;1.9339
2019-7-01;2019;7;0.0678;2.0346
2019-8-01;2019;8;0.0678;1.7539
2019-9-01;2019;9;0.0678;1.8047
2019-10-01;2019;10;0.0678;1.5919
2019-11-01;2019;11;0.0678;1.676
2019-12-01;2019;12;0.0678;1.6231
2020-1-01;2020;1;0.0678;1.4776
2020-2-01;2020;2;0.0678;1.0569
2020-3-01;2020;3;16.11;0.2563
2020-4-01;2020;4;16.11;0.1809
2020-5-01;2020;5;16.11;0.1902
2020-6-01;2020;6;16.11;0.1775
2020-7-01;2020;7;16.11;0.1368
2020-8-01;2020;8;16.11;0.1484
2020-9-01;2020;9;16.11;0.1346
2020-10-01;2020;10;16.11;0.1441
2020-11-01;2020;11;16.11;0.1269
2020-12-01;2020;12;16.11;0.1172
2021-1-01;2021;1;16.11;0.0998
2021-2-01;2021;2;16.11;0.0956
2021-3-01;2021;3;16.11;0.0747
2021-4-01;2021;4;16.11;0.0742
2021-5-01;2021;5;16.11;0.0678

